event_id,timestamp,event_type,source,severity,raw_log,advanced_metadata,user,action,object,process_id,parent_process,additional_info,description,behavioral_analytics,device_type,device_id,firmware_version,src_ip,dst_ip,alert_type,signature_id,category,cloud_service,resource_id,model_id,input_hash,output_hash,src_port,dst_port,protocol,bytes,duration,method,mac_address,advanced_metadata_dict,host_id
2a589366-f195-4c88-81be-63198aa1310a,2025-01-31 23:11:03,ids_alert,FireEye HX v4.5.0,high,CEF:0|FireEye HX v4.5.0|SIEM|1.0|100|ids_alert|high| desc=FireEye HX Alert: Cloud API Abuse detected from 10.106.57.40 targeting N/A No additional info,"{'geo_location': 'Saint Kitts and Nevis', 'device_hash': '5b132f47722538a266198aafe4346db42bf5c6360f2e401a660e6be781247cb1', 'user_agent': 'Opera/9.92.(Windows NT 11.0; ar-YE) Presto/2.9.188 Version/10.00', 'session_id': 'b9c62ab8-f45d-41cd-abe8-f8d439da69d2', 'risk_score': 28.41, 'confidence': 0.26}",,,,,,No additional info,FireEye HX Alert: Cloud API Abuse detected from 10.106.57.40 targeting N/A No additional info,,,,,10.106.57.40,,Cloud API Abuse,SIG-7956,Exploit,,,,,,,,,,,,,"{'geo_location': 'Saint Kitts and Nevis', 'device_hash': '5b132f47722538a266198aafe4346db42bf5c6360f2e401a660e6be781247cb1', 'user_agent': 'Opera/9.92.(Windows NT 11.0; ar-YE) Presto/2.9.188 Version/10.00', 'session_id': 'b9c62ab8-f45d-41cd-abe8-f8d439da69d2', 'risk_score': 28.41, 'confidence': 0.26}",5b132f47722538a266198aafe4346db42bf5c6360f2e401a660e6be781247cb1
c0d59ea4-5ae9-40cf-b41c-009e9f4fdc7f,2025-01-21 17:10:30,ids_alert,Wazuh v4.5.0,low,CEF:0|Wazuh v4.5.0|SIEM|1.0|100|ids_alert|low| desc=Wazuh Alert: Cloud API Abuse detected from 85.15.155.169 targeting 29.44.171.132 Associated Threat Actor: FIN7,"{'geo_location': 'Djibouti', 'device_hash': '7a443e6f5f11c9f8cd6939249eacfaf98041a8b2', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)', 'session_id': '77504dde-f9b5-4a35-9f2f-5bf939d7924a', 'risk_score': 35.86, 'confidence': 0.48}",,,,,,Associated Threat Actor: FIN7,Wazuh Alert: Cloud API Abuse detected from 85.15.155.169 targeting 29.44.171.132 Associated Threat Actor: FIN7,"{'baseline_deviation': 1.71, 'entropy': 6.05, 'frequency_anomaly': True, 'sequence_anomaly': False}",,,,85.15.155.169,29.44.171.132,Cloud API Abuse,SIG-3028,Malware,,,,,,,,,,,,,"{'geo_location': 'Djibouti', 'device_hash': '7a443e6f5f11c9f8cd6939249eacfaf98041a8b2', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1)', 'session_id': '77504dde-f9b5-4a35-9f2f-5bf939d7924a', 'risk_score': 35.86, 'confidence': 0.48}",7a443e6f5f11c9f8cd6939249eacfaf98041a8b2
532e9bf9-4b6d-476e-8593-a23703f612a6,2025-07-02 04:44:33,ids_alert,OSSEC v3.7.0,high,CEF:0|OSSEC v3.7.0|SIEM|1.0|100|ids_alert|high| desc=OSSEC Alert: Supply Chain Compromise detected from 166.4.200.152 targeting 10.191.251.6 No additional info,"{'geo_location': 'North Korea', 'device_hash': '41aa62d040daf610dd8165074540f19d3a6b02240875529838e577e54d5bcc8a', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0)', 'session_id': '0c93b9b3-393e-4553-a379-303bb9e479d6', 'risk_score': 66.05, 'confidence': 0.25}",,,,,,No additional info,OSSEC Alert: Supply Chain Compromise detected from 166.4.200.152 targeting 10.191.251.6 No additional info,,,,,166.4.200.152,10.191.251.6,Supply Chain Compromise,SIG-1203,Recon,,,,,,,,,,,,,"{'geo_location': 'North Korea', 'device_hash': '41aa62d040daf610dd8165074540f19d3a6b02240875529838e577e54d5bcc8a', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0)', 'session_id': '0c93b9b3-393e-4553-a379-303bb9e479d6', 'risk_score': 66.05, 'confidence': 0.25}",41aa62d040daf610dd8165074540f19d3a6b02240875529838e577e54d5bcc8a
08382146-e0e2-433a-add6-8b22e7897cbe,2025-03-31 23:37:12,ids_alert,Tanium v7.4.0,emergency,CEF:0|Tanium v7.4.0|SIEM|1.0|100|ids_alert|emergency| desc=Tanium Alert: DDoS detected from 7.246.17.230 targeting 55.69.37.213 MITRE Technique: T1543.003,"{'geo_location': 'Svalbard & Jan Mayen Islands', 'device_hash': 'b9cf44d689f0e50d233eff1940975543', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:4.0; oc-FR) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.44.1', 'session_id': 'f3e28926-dcf2-4dbe-bc11-2f1ceb32b692', 'risk_score': 48.47, 'confidence': 0.73}",,,,,,MITRE Technique: T1543.003,Tanium Alert: DDoS detected from 7.246.17.230 targeting 55.69.37.213 MITRE Technique: T1543.003,,,,,7.246.17.230,55.69.37.213,DDoS,SIG-3961,Recon,,,,,,,,,,,,,"{'geo_location': 'Svalbard & Jan Mayen Islands', 'device_hash': 'b9cf44d689f0e50d233eff1940975543', 'user_agent': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_2 rv:4.0; oc-FR) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.44.1', 'session_id': 'f3e28926-dcf2-4dbe-bc11-2f1ceb32b692', 'risk_score': 48.47, 'confidence': 0.73}",b9cf44d689f0e50d233eff1940975543
7a66c28f-fbbb-44fb-96ca-c47ef112530c,2023-12-24 15:07:25,ids_alert,Microsoft Sentinel v1.0.0,high,CEF:0|Microsoft Sentinel v1.0.0|SIEM|1.0|100|ids_alert|high| desc=Microsoft Sentinel Alert: Fileless Attack detected from 10.153.174.66 targeting 10.183.148.178 MITRE Technique: T1134.001,"{'geo_location': 'Iran', 'device_hash': 'cab1b049f32717dec41ea65305f05fca', 'user_agent': 'Opera/8.40.(Windows NT 6.1; kn-IN) Presto/2.9.181 Version/12.00', 'session_id': '71de30c7-5b83-46db-895a-b890b9ffe661', 'risk_score': 60.75, 'confidence': 0.52}",,,,,,MITRE Technique: T1134.001,Microsoft Sentinel Alert: Fileless Attack detected from 10.153.174.66 targeting 10.183.148.178 MITRE Technique: T1134.001,,,,,10.153.174.66,10.183.148.178,Fileless Attack,SIG-2030,Exploit,,,,,,,,,,,,,"{'geo_location': 'Iran', 'device_hash': 'cab1b049f32717dec41ea65305f05fca', 'user_agent': 'Opera/8.40.(Windows NT 6.1; kn-IN) Presto/2.9.181 Version/12.00', 'session_id': '71de30c7-5b83-46db-895a-b890b9ffe661', 'risk_score': 60.75, 'confidence': 0.52}",cab1b049f32717dec41ea65305f05fca
2e6e40bb-11ec-492b-8270-ca9380ca2fc6,2025-05-12 05:42:39,ids_alert,ArcSight v7.4.0,low,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|low| desc=ArcSight Alert: MFA Bypass detected from 154.226.244.130 targeting 55.194.159.41 MITRE Technique: T1053.005,"{'geo_location': 'Paraguay', 'device_hash': 'aeb0a131f3102ec1e386187568e7f799', 'user_agent': 'Opera/8.64.(Windows NT 4.0; ha-NG) Presto/2.9.167 Version/11.00', 'session_id': '7e4720e9-f6c5-40ca-aa9f-2c80c6c596a4', 'risk_score': 39.26, 'confidence': 0.92}",,,,,,MITRE Technique: T1053.005,ArcSight Alert: MFA Bypass detected from 154.226.244.130 targeting 55.194.159.41 MITRE Technique: T1053.005,,,,,154.226.244.130,55.194.159.41,MFA Bypass,SIG-1090,Evasion,,,,,,,,,,,,,"{'geo_location': 'Paraguay', 'device_hash': 'aeb0a131f3102ec1e386187568e7f799', 'user_agent': 'Opera/8.64.(Windows NT 4.0; ha-NG) Presto/2.9.167 Version/11.00', 'session_id': '7e4720e9-f6c5-40ca-aa9f-2c80c6c596a4', 'risk_score': 39.26, 'confidence': 0.92}",aeb0a131f3102ec1e386187568e7f799
436923c5-5d45-41c8-be77-307a3640ae21,2025-03-15 08:46:28,ids_alert,Snort v2.9.20,high,CEF:0|Snort v2.9.20|SIEM|1.0|100|ids_alert|high| desc=Snort Alert: SQL Injection detected from 88.104.35.178 targeting 1.203.77.16 No additional info,"{'geo_location': 'Kenya', 'device_hash': 'cb4f35cd4b5331ff2b7ca6c2efd9ab3a60b16a06c2965cdb6d0bfc68dcec27dc', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; pl-PL) AppleWebKit/534.31.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.31.5', 'session_id': '9dd5589d-9484-461a-878e-d5d14b6e0f8d', 'risk_score': 78.04, 'confidence': 0.03}",,,,,,No additional info,Snort Alert: SQL Injection detected from 88.104.35.178 targeting 1.203.77.16 No additional info,,,,,88.104.35.178,1.203.77.16,SQL Injection,SIG-5673,Recon,,,,,,,,,,,,,"{'geo_location': 'Kenya', 'device_hash': 'cb4f35cd4b5331ff2b7ca6c2efd9ab3a60b16a06c2965cdb6d0bfc68dcec27dc', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; pl-PL) AppleWebKit/534.31.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.31.5', 'session_id': '9dd5589d-9484-461a-878e-d5d14b6e0f8d', 'risk_score': 78.04, 'confidence': 0.03}",cb4f35cd4b5331ff2b7ca6c2efd9ab3a60b16a06c2965cdb6d0bfc68dcec27dc
6a946544-8474-4ee9-bed0-b0b68fdce5d4,2025-05-28 02:23:01,ids_alert,Wazuh v4.5.0,critical,CEF:0|Wazuh v4.5.0|SIEM|1.0|100|ids_alert|critical| desc=Wazuh Alert: Fileless Attack detected from 91.233.40.17 targeting 64.82.211.17 MITRE Technique: T1566.001 | Zero-day exploit pattern detected,"{'geo_location': 'Bolivia', 'device_hash': 'b4b07e0dc94071b15e934dd6dcbf0850a554e4c89d5ea7118db816e28d5373be', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4; rv:1.9.5.20) Gecko/3962-04-11 18:21:58 Firefox/5.0', 'session_id': '60d013e7-c3bb-4c56-97ee-d609d9cbb79e', 'risk_score': 27.6, 'confidence': 0.61}",,,,,,MITRE Technique: T1566.001 | Zero-day exploit pattern detected,Wazuh Alert: Fileless Attack detected from 91.233.40.17 targeting 64.82.211.17 MITRE Technique: T1566.001 | Zero-day exploit pattern detected,,,,,91.233.40.17,64.82.211.17,Fileless Attack,SIG-9200,Recon,,,,,,,,,,,,,"{'geo_location': 'Bolivia', 'device_hash': 'b4b07e0dc94071b15e934dd6dcbf0850a554e4c89d5ea7118db816e28d5373be', 'user_agent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4; rv:1.9.5.20) Gecko/3962-04-11 18:21:58 Firefox/5.0', 'session_id': '60d013e7-c3bb-4c56-97ee-d609d9cbb79e', 'risk_score': 27.6, 'confidence': 0.61}",b4b07e0dc94071b15e934dd6dcbf0850a554e4c89d5ea7118db816e28d5373be
7c2c0c6c-7552-40a7-a091-eb7ed3b3e9d9,2025-04-30 04:27:37,ids_alert,ArcSight v7.4.0,low,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|low| desc=ArcSight Alert: XSS detected from 10.205.110.159 targeting 95.5.28.127 No additional info,"{'geo_location': 'Guatemala', 'device_hash': '1ef76bed2362c4cf1f5b33b71d48ac9dbd1e0c17', 'user_agent': 'Opera/8.94.(Windows 95; sv-FI) Presto/2.9.186 Version/12.00', 'session_id': '1ac957da-041a-4b48-be2a-1876c04eb4f2', 'risk_score': 32.08, 'confidence': 0.75}",,,,,,No additional info,ArcSight Alert: XSS detected from 10.205.110.159 targeting 95.5.28.127 No additional info,,,,,10.205.110.159,95.5.28.127,XSS,SIG-3415,Recon,,,,,,,,,,,,,"{'geo_location': 'Guatemala', 'device_hash': '1ef76bed2362c4cf1f5b33b71d48ac9dbd1e0c17', 'user_agent': 'Opera/8.94.(Windows 95; sv-FI) Presto/2.9.186 Version/12.00', 'session_id': '1ac957da-041a-4b48-be2a-1876c04eb4f2', 'risk_score': 32.08, 'confidence': 0.75}",1ef76bed2362c4cf1f5b33b71d48ac9dbd1e0c17
88331502-8ea4-40a4-853f-9e56b7db4059,2025-05-05 11:45:44,ids_alert,AlienVault v5.7.0,critical,CEF:0|AlienVault v5.7.0|SIEM|1.0|100|ids_alert|critical| desc=AlienVault Alert: Credential Stuffing detected from 161.203.119.241 targeting 117.18.55.214 No additional info,"{'geo_location': 'American Samoa', 'device_hash': 'e7bc47189bc3ad12deb678f69e47c64e', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.15.1 (KHTML, like Gecko) Version/5.1 Safari/533.15.1', 'session_id': 'f56faad3-7dca-42ab-8e9e-1dd41ce2d76e', 'risk_score': 71.87, 'confidence': 0.04}",,,,,,No additional info,AlienVault Alert: Credential Stuffing detected from 161.203.119.241 targeting 117.18.55.214 No additional info,,,,,161.203.119.241,117.18.55.214,Credential Stuffing,SIG-3374,Exploit,,,,,,,,,,,,,"{'geo_location': 'American Samoa', 'device_hash': 'e7bc47189bc3ad12deb678f69e47c64e', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.15.1 (KHTML, like Gecko) Version/5.1 Safari/533.15.1', 'session_id': 'f56faad3-7dca-42ab-8e9e-1dd41ce2d76e', 'risk_score': 71.87, 'confidence': 0.04}",e7bc47189bc3ad12deb678f69e47c64e
9e2970f4-a3b7-45e8-b53d-6da6fff14325,2025-04-05 20:32:18,ids_alert,Darktrace v6.0.0,critical,CEF:0|Darktrace v6.0.0|SIEM|1.0|100|ids_alert|critical| desc=Darktrace Alert: MFA Bypass detected from 75.9.134.70 targeting N/A MITRE Technique: T1071.001,"{'geo_location': 'Slovakia (Slovak Republic)', 'device_hash': '9e023352bfd885bf2f22a8120ec8dd99fec6a9d6', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1)', 'session_id': 'bd7401b3-4981-4706-b68d-63fb9028a6e3', 'risk_score': 65.38, 'confidence': 0.72}",,,,,,MITRE Technique: T1071.001,Darktrace Alert: MFA Bypass detected from 75.9.134.70 targeting N/A MITRE Technique: T1071.001,,,,,75.9.134.70,,MFA Bypass,SIG-2162,Recon,,,,,,,,,,,,,"{'geo_location': 'Slovakia (Slovak Republic)', 'device_hash': '9e023352bfd885bf2f22a8120ec8dd99fec6a9d6', 'user_agent': 'Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.1)', 'session_id': 'bd7401b3-4981-4706-b68d-63fb9028a6e3', 'risk_score': 65.38, 'confidence': 0.72}",9e023352bfd885bf2f22a8120ec8dd99fec6a9d6
5d2ad89d-7d01-4754-b87a-24d1af4bfe32,2025-05-05 10:33:51,ids_alert,Suricata v6.0.10,medium,CEF:0|Suricata v6.0.10|SIEM|1.0|100|ids_alert|medium| desc=Suricata Alert: AI Model Poisoning detected from 201.40.230.57 targeting 10.118.115.166 No additional info,"{'geo_location': 'Cyprus', 'device_hash': 'f38866a3e61ea0cd48d8b4615bdfd95151d26345dd67476e0b5e2e7658b10788', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.50.6 (KHTML, like Gecko) Version/4.1 Safari/535.50.6', 'session_id': 'afa87938-3eb7-42a8-ba0b-d95998fa2be4', 'risk_score': 89.19, 'confidence': 0.24}",,,,,,No additional info,Suricata Alert: AI Model Poisoning detected from 201.40.230.57 targeting 10.118.115.166 No additional info,,,,,201.40.230.57,10.118.115.166,AI Model Poisoning,SIG-6775,Policy,,,,,,,,,,,,,"{'geo_location': 'Cyprus', 'device_hash': 'f38866a3e61ea0cd48d8b4615bdfd95151d26345dd67476e0b5e2e7658b10788', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.50.6 (KHTML, like Gecko) Version/4.1 Safari/535.50.6', 'session_id': 'afa87938-3eb7-42a8-ba0b-d95998fa2be4', 'risk_score': 89.19, 'confidence': 0.24}",f38866a3e61ea0cd48d8b4615bdfd95151d26345dd67476e0b5e2e7658b10788
e81eb626-7594-495f-b6ec-916a8a6f261c,2025-02-18 08:01:28,ids_alert,Zeek v5.0.0,low,CEF:0|Zeek v5.0.0|SIEM|1.0|100|ids_alert|low| desc=Zeek Alert: Container Escape detected from 4.47.146.86 targeting 166.248.164.173 MITRE Technique: T1547.001 noise=economy|indicate|ten,"{'geo_location': 'Costa Rica', 'device_hash': 'f62094c64f678dcf6b85bb6518674995', 'user_agent': 'Opera/9.62.(X11; Linux x86_64; kn-IN) Presto/2.9.189 Version/10.00', 'session_id': '53202c9f-bf81-4b28-93e8-252b4c3f8421', 'risk_score': 50.03, 'confidence': 0.42}",,,,,,MITRE Technique: T1547.001,Zeek Alert: Container Escape detected from 4.47.146.86 targeting 166.248.164.173 MITRE Technique: T1547.001,,,,,4.47.146.86,166.248.164.173,Container Escape,SIG-1008,Evasion,,,,,,,,,,,,,"{'geo_location': 'Costa Rica', 'device_hash': 'f62094c64f678dcf6b85bb6518674995', 'user_agent': 'Opera/9.62.(X11; Linux x86_64; kn-IN) Presto/2.9.189 Version/10.00', 'session_id': '53202c9f-bf81-4b28-93e8-252b4c3f8421', 'risk_score': 50.03, 'confidence': 0.42}",f62094c64f678dcf6b85bb6518674995
fb39d30f-7104-45d6-9068-cac5408cbb17,2025-05-30 16:21:11,ids_alert,Elastic SIEM v8.9.0,medium,CEF:0|Elastic SIEM v8.9.0|SIEM|1.0|100|ids_alert|medium| desc=Elastic SIEM Alert: Port Scan detected from 152.222.75.4 targeting 110.173.121.187 Zero-day exploit pattern detected,"{'geo_location': 'American Samoa', 'device_hash': 'c5b7167420b94209caa5c3724afc41fe', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/5.0.1 Safari/534.6.6', 'session_id': '576d6b6d-71bf-408f-992d-74db8c58de0a', 'risk_score': 40.07, 'confidence': 0.24}",,,,,,Zero-day exploit pattern detected,Elastic SIEM Alert: Port Scan detected from 152.222.75.4 targeting 110.173.121.187 Zero-day exploit pattern detected,,,,,152.222.75.4,110.173.121.187,Port Scan,SIG-2246,Malware,,,,,,,,,,,,,"{'geo_location': 'American Samoa', 'device_hash': 'c5b7167420b94209caa5c3724afc41fe', 'user_agent': 'Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/5.0.1 Safari/534.6.6', 'session_id': '576d6b6d-71bf-408f-992d-74db8c58de0a', 'risk_score': 40.07, 'confidence': 0.24}",c5b7167420b94209caa5c3724afc41fe
b142b899-2787-41ba-ad35-95b1cc3a353c,2025-06-17 22:03:24,ids_alert,Vectra AI v5.0.0,high,CEF:0|Vectra AI v5.0.0|SIEM|1.0|100|ids_alert|high| desc=Vectra AI Alert: DDoS detected from 13.118.151.106 targeting N/A No additional info,"{'geo_location': 'Rwanda', 'device_hash': '812aacc4b5e22d92bdea5c653070d4ff47ed1e2ada0567c13f26eb9fdf454ee2', 'user_agent': 'Opera/9.12.(X11; Linux i686; xh-ZA) Presto/2.9.164 Version/10.00', 'session_id': '3a1bcede-0a3e-4b2c-8072-e915d19a6aff', 'risk_score': 50.82, 'confidence': 0.66}",,,,,,No additional info,Vectra AI Alert: DDoS detected from 13.118.151.106 targeting N/A No additional info,,,,,13.118.151.106,,DDoS,SIG-9964,Exploit,,,,,,,,,,,,,"{'geo_location': 'Rwanda', 'device_hash': '812aacc4b5e22d92bdea5c653070d4ff47ed1e2ada0567c13f26eb9fdf454ee2', 'user_agent': 'Opera/9.12.(X11; Linux i686; xh-ZA) Presto/2.9.164 Version/10.00', 'session_id': '3a1bcede-0a3e-4b2c-8072-e915d19a6aff', 'risk_score': 50.82, 'confidence': 0.66}",812aacc4b5e22d92bdea5c653070d4ff47ed1e2ada0567c13f26eb9fdf454ee2
26ca7560-fa27-45ca-8a6a-60d43599bcf5,2025-04-12 07:58:30,ids_alert,ArcSight v7.4.0,critical,CEF:0|ArcSight v7.4.0|SIEM|1.0|100|ids_alert|critical| desc=ArcSight Alert: XSS detected from 42.75.61.163 targeting 19.152.25.139 MITRE Technique: T1218.011,"{'geo_location': 'Brazil', 'device_hash': '4dd68df9d744b2802059eac5295f766a', 'user_agent': 'Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/16.0.869.0 Safari/533.2', 'session_id': 'f4712ffd-61c8-434a-919c-dfb20bd1417d', 'risk_score': 58.35, 'confidence': 0.41}",,,,,,MITRE Technique: T1218.011,ArcSight Alert: XSS detected from 42.75.61.163 targeting 19.152.25.139 MITRE Technique: T1218.011,,,,,42.75.61.163,19.152.25.139,XSS,SIG-2860,Exploit,,,,,,,,,,,,,"{'geo_location': 'Brazil', 'device_hash': '4dd68df9d744b2802059eac5295f766a', 'user_agent': 'Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/16.0.869.0 Safari/533.2', 'session_id': 'f4712ffd-61c8-434a-919c-dfb20bd1417d', 'risk_score': 58.35, 'confidence': 0.41}",4dd68df9d744b2802059eac5295f766a
932ee8f3-3d69-463a-b835-a6a3bca86325,2025-02-05 22:08:42,ids_alert,Zeek v5.0.0,medium,CEF:0|Zeek v5.0.0|SIEM|1.0|100|ids_alert|medium| desc=Zeek Alert: Credential Stuffing detected from 28.136.160.214 targeting N/A No additional info noise=5FC5E4E3,"{'geo_location': 'Oman', 'device_hash': '11cb353c679bed11188d0e8858106f8d', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/21.0.836.0 Mobile/26F851 Safari/534.1', 'session_id': '447f63c0-3a2e-44e4-b851-fdf514befc93', 'risk_score': 40.36, 'confidence': 0.25}",,,,,,No additional info,Zeek Alert: Credential Stuffing detected from 28.136.160.214 targeting N/A No additional info,,,,,28.136.160.214,,Credential Stuffing,SIG-7732,Evasion,,,,,,,,,,,,,"{'geo_location': 'Oman', 'device_hash': '11cb353c679bed11188d0e8858106f8d', 'user_agent': 'Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/21.0.836.0 Mobile/26F851 Safari/534.1', 'session_id': '447f63c0-3a2e-44e4-b851-fdf514befc93', 'risk_score': 40.36, 'confidence': 0.25}",11cb353c679bed11188d0e8858106f8d
0621e39c-f2d3-48d0-896a-f899271480e0,2025-05-24 19:54:48,ids_alert,FireEye HX v4.5.0,critical,CEF:0|FireEye HX v4.5.0|SIEM|1.0|100|ids_alert|critical| desc=FireEye HX Alert: Supply Chain Compromise detected from 7.112.154.134 targeting N/A No additional info,"{'geo_location': 'Kyrgyz Republic', 'device_hash': 'c180eba9f9ad355f9187766fd8dda5fd1bb1c4dc76a2b000af0ecf3f34f35dd5', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6; rv:1.9.5.20) Gecko/2246-12-01 10:18:02 Firefox/3.6.8', 'session_id': '13f7ff9f-a460-42e0-942a-e03f56ae845f', 'risk_score': 28.47, 'confidence': 0.22}",,,,,,No additional info,FireEye HX Alert: Supply Chain Compromise detected from 7.112.154.134 targeting N/A No additional info,,,,,7.112.154.134,,Supply Chain Compromise,SIG-8501,Evasion,,,,,,,,,,,,,"{'geo_location': 'Kyrgyz Republic', 'device_hash': 'c180eba9f9ad355f9187766fd8dda5fd1bb1c4dc76a2b000af0ecf3f34f35dd5', 'user_agent': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_6; rv:1.9.5.20) Gecko/2246-12-01 10:18:02 Firefox/3.6.8', 'session_id': '13f7ff9f-a460-42e0-942a-e03f56ae845f', 'risk_score': 28.47, 'confidence': 0.22}",c180eba9f9ad355f9187766fd8dda5fd1bb1c4dc76a2b000af0ecf3f34f35dd5
b63cb952-9129-45c5-969f-d4b4a49707a6,2025-03-01 08:23:02,ids_alert,Trellix v10.7.0,medium,CEF:0|Trellix v10.7.0|SIEM|1.0|100|ids_alert|medium| desc=Trellix Alert: Cloud API Abuse detected from 15.153.223.211 targeting 71.254.30.113 No additional info,"{'geo_location': 'Sri Lanka', 'device_hash': '510e8f77b76531165b29c4eb46374785c4de84453d19ea15d5c9aee24600a188', 'user_agent': 'Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8017-12-27 02:53:50 Firefox/3.8', 'session_id': '8713662f-7ba7-45f4-aaa3-9a66156383d0', 'risk_score': 36.01, 'confidence': 0.02}",,,,,,No additional info,Trellix Alert: Cloud API Abuse detected from 15.153.223.211 targeting 71.254.30.113 No additional info,,,,,15.153.223.211,71.254.30.113,Cloud API Abuse,SIG-4755,Policy,,,,,,,,,,,,,"{'geo_location': 'Sri Lanka', 'device_hash': '510e8f77b76531165b29c4eb46374785c4de84453d19ea15d5c9aee24600a188', 'user_agent': 'Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8017-12-27 02:53:50 Firefox/3.8', 'session_id': '8713662f-7ba7-45f4-aaa3-9a66156383d0', 'risk_score': 36.01, 'confidence': 0.02}",510e8f77b76531165b29c4eb46374785c4de84453d19ea15d5c9aee24600a188
6e4d32ba-f506-4cb4-af7a-eaa7d10059ca,2025-01-28 10:50:19,ids_alert,OSSEC v3.7.0,high,CEF:0|OSSEC v3.7.0|SIEM|1.0|100|ids_alert|high| desc=OSSEC Alert: Zero-Day Exploit detected from 95.174.154.129 targeting 44.59.188.19 No additional info noise=8F90CA01,"{'geo_location': 'Lithuania', 'device_hash': '9d2827143c959b708eed4cd7c099ede6365fd8d5', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; shs-CA) AppleWebKit/532.9.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.9.2', 'session_id': '3bea1f5e-9f86-4f48-a692-392d632ae850', 'risk_score': 67.71, 'confidence': 0.95}",,,,,,No additional info,OSSEC Alert: Zero-Day Exploit detected from 95.174.154.129 targeting 44.59.188.19 No additional info,,,,,95.174.154.129,44.59.188.19,Zero-Day Exploit,SIG-2812,Malware,,,,,,,,,,,,,"{'geo_location': 'Lithuania', 'device_hash': '9d2827143c959b708eed4cd7c099ede6365fd8d5', 'user_agent': 'Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; shs-CA) AppleWebKit/532.9.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.9.2', 'session_id': '3bea1f5e-9f86-4f48-a692-392d632ae850', 'risk_score': 67.71, 'confidence': 0.95}",9d2827143c959b708eed4cd7c099ede6365fd8d5
